<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.12.13	12:00:00	1240.97	1247.22	1240.12	1244.49	42980	0	40
2017.12.13	16:00:00	1244.40	1248.40	1242.72	1245.61	15990	0	40
2017.12.13	20:00:00	1245.70	1256.89	1245.01	1255.37	24030	0	40
2017.12.14	00:00:00	1255.05	1258.91	1253.19	1257.86	4096	0	40
2017.12.14	04:00:00	1257.86	1258.59	1256.43	1258.10	3136	0	40
2017.12.14	08:00:00	1258.08	1258.18	1253.52	1255.30	24088	0	40
2017.12.14	12:00:00	1255.32	1258.34	1252.77	1253.81	16116	0	40
2017.12.14	16:00:00	1253.80	1255.59	1250.34	1254.43	53921	0	40
2017.12.14	20:00:00	1254.33	1256.42	1252.15	1252.40	31548	0	40
2017.12.15	00:00:00	1252.89	1254.06	1252.55	1254.04	9910	0	40
2017.12.15	04:00:00	1254.02	1255.71	1253.87	1254.90	13698	0	40
2017.12.15	08:00:00	1254.88	1257.66	1254.27	1256.87	34076	0	40
2017.12.15	12:00:00	1256.87	1261.72	1256.31	1259.61	43613	0	40
2017.12.15	16:00:00	1259.61	1259.81	1253.25	1253.92	61326	0	40
2017.12.15	20:00:00	1253.82	1256.67	1253.57	1254.96	34752	0	40
2017.12.18	00:00:00	1254.49	1254.99	1252.64	1253.47	15285	0	40
2017.12.18	04:00:00	1253.46	1256.03	1253.43	1255.57	13924	0	40
2017.12.18	08:00:00	1255.58	1257.77	1255.47	1257.32	29561	0	40
2017.12.18	12:00:00	1257.31	1259.85	1256.91	1258.17	32573	0	40
2017.12.18	16:00:00	1258.17	1263.82	1256.61	1262.95	55537	0	40
2017.12.18	20:00:00	1262.93	1263.46	1260.39	1261.76	33008	0	40
2017.12.19	00:00:00	1261.95	1261.99	1260.08	1260.48	11736	0	40
2017.12.19	04:00:00	1260.47	1263.61	1260.24	1263.39	15317	0	40
2017.12.19	08:00:00	1263.37	1264.85	1262.43	1263.47	28540	0	40
2017.12.19	12:00:00	1263.48	1265.08	1260.80	1261.51	37222	0	40
2017.12.19	16:00:00	1261.49	1263.08	1259.22	1259.70	65714	0	40
2017.12.19	20:00:00	1259.70	1262.24	1259.09	1261.28	34153	0	40
2017.12.20	00:00:00	1261.44	1264.37	1261.20	1263.93	12386	0	40
2017.12.20	04:00:00	1263.93	1264.74	1262.55	1263.13	14080	0	40
2017.12.20	08:00:00	1263.13	1264.75	1262.78	1264.58	28617	0	40
2017.12.20	12:00:00	1264.58	1266.27	1263.29	1263.68	41993	0	40
2017.12.20	16:00:00	1263.68	1267.75	1261.90	1266.48	64345	0	40
2017.12.20	20:00:00	1266.46	1266.81	1264.27	1265.12	27187	0	40
2017.12.21	00:00:00	1265.08	1268.18	1265.07	1267.68	9589	0	40
2017.12.21	04:00:00	1267.67	1267.99	1265.02	1265.87	14405	0	40
2017.12.21	08:00:00	1265.88	1266.10	1264.15	1265.29	25506	0	40
2017.12.21	12:00:00	1265.29	1266.48	1262.64	1265.44	36835	0	40
2017.12.21	16:00:00	1265.44	1267.65	1263.61	1267.02	46832	0	40
2017.12.21	20:00:00	1267.03	1268.85	1266.14	1266.33	20788	0	40
2017.12.22	00:00:00	1266.69	1267.03	1264.84	1265.81	11264	0	40
2017.12.22	04:00:00	1265.80	1267.20	1265.47	1266.87	11794	0	40
2017.12.22	08:00:00	1266.88	1268.82	1266.65	1267.63	29881	0	40
2017.12.22	12:00:00	1267.62	1269.07	1267.52	1268.71	24989	0	40
2017.12.22	16:00:00	1268.70	1275.94	1268.50	1275.24	18639	0	40
2017.12.22	20:00:00	1275.24	1275.49	1273.61	1274.88	5454	0	40
2017.12.26	08:00:00	1277.85	1278.55	1276.90	1277.70	3794	0	40
2017.12.26	12:00:00	1277.70	1281.34	1277.22	1281.19	7126	0	40
2017.12.26	16:00:00	1281.17	1282.98	1279.77	1282.79	14533	0	40
2017.12.26	20:00:00	1282.81	1283.65	1282.10	1282.58	16541	0	40
2017.12.27	00:00:00	1283.09	1283.17	1281.49	1281.70	9299	0	40
2017.12.27	04:00:00	1281.70	1282.63	1281.17	1282.18	9651	0	40
2017.12.27	08:00:00	1282.18	1286.12	1281.88	1285.79	24869	0	40
2017.12.27	12:00:00	1285.79	1286.21	1282.87	1284.22	36033	0	40
2017.12.27	16:00:00	1284.20	1287.42	1283.84	1287.00	44811	0	40
2017.12.27	20:00:00	1286.99	1288.77	1285.95	1286.89	21332	0	40
2017.12.28	00:00:00	1287.65	1288.11	1286.83	1287.73	9301	0	40
2017.12.28	04:00:00	1287.72	1292.47	1287.71	1292.44	19367	0	40
2017.12.28	08:00:00	1292.44	1293.11	1290.35	1291.70	29617	0	40
2017.12.28	12:00:00	1291.71	1292.95	1288.37	1292.21	38182	0	40
2017.12.28	16:00:00	1292.24	1294.92	1291.42	1294.03	51663	0	40
2017.12.28	20:00:00	1294.03	1295.03	1293.86	1294.63	23461	0	40
2017.12.29	00:00:00	1294.81	1295.73	1293.64	1295.51	9404	0	40
2017.12.29	04:00:00	1295.49	1296.12	1295.04	1295.86	12344	0	40
2017.12.29	08:00:00	1295.85	1297.28	1294.56	1296.75	30742	0	40
2017.12.29	12:00:00	1296.75	1300.12	1296.20	1299.44	38822	0	40
2017.12.29	16:00:00	1299.46	1305.99	1299.23	1305.99	51911	0	40
2017.12.29	20:00:00	1305.96	1307.41	1301.97	1302.42	23599	0	40
2018.01.02	08:00:00	1309.57	1312.18	1308.37	1312.09	29504	0	40
2018.01.02	12:00:00	1312.03	1314.25	1309.95	1313.78	42579	0	40
2018.01.02	16:00:00	1313.78	1314.38	1310.58	1312.32	58565	0	40
2018.01.02	20:00:00	1312.29	1318.75	1312.23	1317.25	28039	0	40
2018.01.03	00:00:00	1317.38	1321.28	1316.70	1318.06	15635	0	40
2018.01.03	04:00:00	1318.07	1318.25	1311.73	1314.49	21146	0	40
2018.01.03	08:00:00	1314.49	1315.30	1311.65	1314.51	31077	0	40
2018.01.03	12:00:00	1314.51	1317.37	1313.22	1316.26	34415	0	40
2018.01.03	16:00:00	1316.27	1317.80	1314.64	1315.63	40761	0	40
2018.01.03	20:00:00	1315.70	1317.08	1307.27	1312.86	9564	0	40
2018.01.04	00:00:00	1313.11	1313.47	1305.73	1307.00	4849	0	40
2018.01.04	04:00:00	1306.99	1310.12	1305.99	1309.97	3281	0	40
2018.01.04	08:00:00	1309.97	1314.16	1307.99	1313.60	11815	0	40
2018.01.04	12:00:00	1313.60	1317.08	1309.08	1314.70	40436	0	40
2018.01.04	16:00:00	1314.72	1319.89	1314.12	1319.55	49155	0	40
2018.01.04	20:00:00	1319.57	1325.88	1318.07	1322.45	32939	0	40
2018.01.05	00:00:00	1322.51	1323.22	1320.58	1321.85	11932	0	40
2018.01.05	04:00:00	1321.85	1321.88	1319.77	1320.06	12323	0	40
2018.01.05	08:00:00	1320.06	1320.09	1316.46	1316.56	30447	0	40
2018.01.05	12:00:00	1316.56	1322.78	1316.01	1320.64	39015	0	40
2018.01.05	16:00:00	1320.64	1321.97	1313.51	1320.47	66816	0	40
2018.01.05	20:00:00	1320.63	1321.26	1318.27	1319.05	23420	0	40
2018.01.08	00:00:00	1321.53	1321.97	1318.98	1320.69	9054	0	40
2018.01.08	04:00:00	1320.70	1321.65	1317.21	1317.86	11588	0	40
2018.01.08	08:00:00	1317.88	1318.84	1314.67	1316.99	23454	0	40
2018.01.08	12:00:00	1317.00	1320.94	1316.88	1319.85	36561	0	40
2018.01.08	16:00:00	1319.85	1320.65	1315.73	1317.99	47330	0	40
2018.01.08	20:00:00	1317.97	1320.46	1317.60	1320.16	22234	0	40
2018.01.09	00:00:00	1320.05	1320.34	1315.55	1317.71	15832	0	40
2018.01.09	04:00:00	1317.71	1320.05	1317.71	1319.18	20096	0	40
2018.01.09	08:00:00	1319.17	1319.42	1313.13	1315.29	33896	0	40
2018.01.09	12:00:00	1315.30	1315.78	1310.38	1312.42	36701	0	40
2018.01.09	16:00:00	1312.42	1313.14	1308.66	1311.65	46000	0	40
2018.01.09	20:00:00	1311.68	1315.65	1311.33	1312.51	27816	0	40
2018.01.10	00:00:00	1312.22	1312.33	1308.09	1311.05	17965	0	40
2018.01.10	04:00:00	1311.05	1312.32	1309.34	1309.53	20185	0	40
2018.01.10	08:00:00	1309.56	1315.34	1308.98	1314.41	37636	0	40
2018.01.10	12:00:00	1314.41	1327.58	1314.03	1319.55	49783	0	40
2018.01.10	16:00:00	1319.51	1320.89	1314.42	1317.66	59744	0	40
2018.01.10	20:00:00	1317.66	1320.27	1315.91	1316.35	34786	0	40
2018.01.11	00:00:00	1316.53	1318.83	1315.96	1317.93	17372	0	40
2018.01.11	04:00:00	1317.98	1320.66	1316.42	1317.77	21596	0	40
2018.01.11	08:00:00	1317.71	1319.32	1315.52	1318.21	18665	0	40
2018.01.11	12:00:00	1318.19	1322.57	1317.62	1320.83	42818	0	40
2018.01.11	16:00:00	1320.82	1323.31	1319.62	1322.09	56448	0	40
2018.01.11	20:00:00	1322.16	1323.83	1320.95	1322.09	30638	0	40
2018.01.12	00:00:00	1322.54	1324.84	1321.34	1323.72	17796	0	40
2018.01.12	04:00:00	1323.72	1330.19	1323.47	1328.13	23227	0	40
2018.01.12	08:00:00	1328.15	1332.27	1326.45	1330.76	38281	0	40
2018.01.12	12:00:00	1330.76	1332.97	1322.52	1325.77	42490	0	40
2018.01.12	16:00:00	1325.79	1332.17	1324.52	1331.68	58820	0	40
2018.01.12	20:00:00	1331.70	1339.20	1331.59	1337.39	35871	0	40
2018.01.15	00:00:00	1336.43	1339.88	1335.76	1339.11	20873	0	40
2018.01.15	04:00:00	1339.12	1344.56	1339.04	1343.55	28856	0	40
2018.01.15	08:00:00	1343.59	1344.19	1340.02	1342.80	32027	0	40
2018.01.15	12:00:00	1342.78	1343.55	1340.24	1341.93	23739	0	40
2018.01.15	16:00:00	1341.93	1341.93	1338.47	1340.84	27859	0	40
2018.01.16	00:00:00	1340.11	1342.11	1337.98	1340.43	18615	0	40
2018.01.16	04:00:00	1340.44	1341.78	1339.64	1340.91	21118	0	40
2018.01.16	08:00:00	1340.91	1341.37	1332.82	1334.24	47699	0	40
2018.01.16	12:00:00	1334.26	1337.03	1331.69	1333.28	52557	0	40
2018.01.16	16:00:00	1333.30	1335.72	1331.87	1334.43	49218	0	40
2018.01.16	20:00:00	1334.51	1340.02	1334.32	1338.14	34978	0	40
2018.01.17	00:00:00	1338.43	1343.74	1338.11	1343.53	21339	0	40
2018.01.17	04:00:00	1343.53	1343.82	1333.76	1334.25	34629	0	40
2018.01.17	08:00:00	1334.26	1336.12	1332.89	1335.59	37246	0	40
2018.01.17	12:00:00	1335.59	1338.80	1334.20	1334.89	42962	0	40
2018.01.17	16:00:00	1334.89	1336.95	1331.14	1335.73	55801	0	40
2018.01.17	20:00:00	1335.73	1340.32	1325.84	1325.94	47251	0	40
2018.01.18	00:00:00	1327.07	1329.43	1324.08	1325.71	24847	0	40
2018.01.18	04:00:00	1325.90	1328.66	1325.12	1328.41	30552	0	40
2018.01.18	08:00:00	1328.39	1329.77	1325.06	1328.57	45330	0	40
2018.01.18	12:00:00	1328.55	1331.27	1326.76	1329.92	47527	0	40
2018.01.18	16:00:00	1329.98	1332.95	1328.49	1328.91	66888	0	40
2018.01.18	20:00:00	1328.88	1329.63	1325.35	1326.54	35523	0	40
2018.01.19	00:00:00	1326.46	1330.59	1326.14	1330.55	19244	0	40
2018.01.19	04:00:00	1330.56	1332.42	1329.19	1331.40	29226	0	40
2018.01.19	08:00:00	1331.42	1337.92	1331.10	1335.44	44859	0	40
2018.01.19	12:00:00	1335.42	1336.40	1333.08	1334.06	44844	0	40
2018.01.19	16:00:00	1334.15	1335.24	1332.05	1333.73	56417	0	40
2018.01.19	20:00:00	1333.72	1335.12	1330.87	1331.22	27261	0	40
2018.01.22	00:00:00	1333.81	1335.52	1330.80	1331.15	21972	0	40
2018.01.22	04:00:00	1331.10	1332.54	1330.22	1331.61	20697	0	40
2018.01.22	08:00:00	1331.61	1333.34	1328.23	1332.38	35191	0	0
2018.01.22	12:00:00	1332.38	1334.42	1330.68	1333.81	35679	0	0
2018.01.22	16:00:00	1333.83	1335.41	1330.63	1331.90	56648	0	40
2018.01.22	20:00:00	1331.91	1334.73	1331.01	1333.73	22948	0	40
2018.01.23	00:00:00	1333.18	1337.07	1332.35	1336.43	16186	0	40
2018.01.23	04:00:00	1336.43	1336.98	1335.04	1335.56	27378	0	40
2018.01.23	08:00:00	1335.56	1338.06	1335.39	1336.37	44702	0	40
2018.01.23	12:00:00	1336.37	1338.68	1335.67	1336.24	39642	0	40
2018.01.23	16:00:00	1336.26	1339.00	1331.20	1337.51	62770	0	40
2018.01.23	20:00:00	1337.53	1341.65	1336.59	1341.09	29275	0	40
2018.01.24	00:00:00	1341.31	1342.13	1339.35	1340.77	19301	0	40
2018.01.24	04:00:00	1340.83	1341.97	1339.81	1341.88	23956	0	40
2018.01.24	08:00:00	1341.88	1349.39	1341.12	1348.51	44106	0	40
2018.01.24	12:00:00	1348.51	1353.77	1348.48	1352.10	48182	0	40
2018.01.24	16:00:00	1352.10	1355.48	1351.10	1353.64	65248	0	40
2018.01.24	20:00:00	1353.66	1361.96	1353.12	1358.14	43136	0	40
2018.01.25	00:00:00	1357.22	1359.22	1355.64	1359.22	17350	0	40
2018.01.25	04:00:00	1359.26	1364.85	1358.61	1364.57	16304	0	40
2018.01.25	08:00:00	1364.58	1365.89	1356.28	1360.32	48971	0	40
2018.01.25	12:00:00	1360.34	1360.68	1357.60	1360.07	50303	0	40
2018.01.25	16:00:00	1360.07	1362.89	1353.33	1362.56	71121	0	40
2018.01.25	20:00:00	1362.57	1364.64	1342.31	1348.02	48209	0	40
2018.01.26	00:00:00	1347.43	1353.59	1344.31	1352.76	29626	0	40
2018.01.26	04:00:00	1352.73	1353.23	1350.43	1352.24	30622	0	40
2018.01.26	08:00:00	1352.22	1357.00	1351.99	1354.17	53219	0	40
2018.01.26	12:00:00	1354.17	1355.18	1349.49	1351.45	47206	0	40
2018.01.26	16:00:00	1351.46	1353.96	1348.58	1353.18	78251	0	40
2018.01.26	20:00:00	1353.18	1354.17	1348.57	1349.97	37211	0	40
2018.01.29	00:00:00	1349.72	1352.28	1347.50	1348.57	24963	0	30
2018.01.29	04:00:00	1348.56	1349.56	1346.26	1348.00	34829	0	30
2018.01.29	08:00:00	1348.00	1348.99	1345.15	1347.27	45902	0	30
2018.01.29	12:00:00	1347.25	1348.63	1341.24	1344.49	44699	0	30
2018.01.29	16:00:00	1344.51	1345.49	1337.50	1341.56	52499	0	30
2018.01.29	20:00:00	1341.56	1344.57	1339.45	1340.20	28834	0	30
2018.01.30	00:00:00	1340.70	1341.98	1338.11	1340.15	21053	0	30
2018.01.30	04:00:00	1340.16	1340.34	1334.35	1335.00	39553	0	30
2018.01.30	08:00:00	1334.97	1344.33	1334.67	1343.62	42108	0	30
2018.01.30	12:00:00	1343.71	1346.10	1342.20	1345.82	52875	0	30
2018.01.30	16:00:00	1345.82	1348.81	1337.43	1338.49	70720	0	30
2018.01.30	20:00:00	1338.50	1340.30	1335.65	1338.32	31635	0	30
2018.01.31	00:00:00	1338.18	1339.37	1336.88	1338.59	21792	0	30
2018.01.31	04:00:00	1338.59	1343.16	1336.38	1342.88	34622	0	30
2018.01.31	08:00:00	1342.96	1344.82	1341.12	1343.12	41976	0	30
2018.01.31	12:00:00	1343.14	1345.05	1341.40	1343.25	37115	0	30
2018.01.31	16:00:00	1343.25	1345.08	1339.20	1339.59	53150	0	30
2018.01.31	20:00:00	1339.59	1347.44	1332.56	1344.82	55450	0	30
2018.02.01	00:00:00	1344.70	1346.95	1341.08	1342.64	26308	0	30
2018.02.01	04:00:00	1342.64	1345.10	1342.37	1344.01	25006	0	30
2018.02.01	08:00:00	1344.01	1344.31	1338.00	1340.38	56409	0	30
2018.02.01	12:00:00	1340.39	1341.06	1337.17	1340.35	53327	0	30
2018.02.01	16:00:00	1340.35	1344.55	1339.21	1341.41	74710	0	30
2018.02.01	20:00:00	1341.38	1350.95	1341.12	1348.59	55948	0	30
2018.02.02	00:00:00	1349.11	1349.97	1346.35	1348.95	28300	0	30
2018.02.02	04:00:00	1348.96	1349.54	1346.54	1347.33	27792	0	30
2018.02.02	08:00:00	1347.35	1349.22	1345.27	1345.76	51116	0	30
2018.02.02	12:00:00	1345.76	1346.95	1334.91	1335.44	54404	0	30
2018.02.02	16:00:00	1335.52	1336.80	1327.34	1334.68	58574	0	30
2018.02.02	20:00:00	1334.67	1336.60	1328.28	1332.78	55350	0	30
2018.02.05	00:00:00	1331.84	1333.77	1329.39	1331.16	31797	0	30
2018.02.05	04:00:00	1331.16	1332.41	1328.86	1332.35	33876	0	30
2018.02.05	08:00:00	1332.35	1335.65	1330.84	1334.75	49511	0	30
2018.02.05	12:00:00	1334.75	1338.48	1334.74	1336.72	58416	0	30
2018.02.05	16:00:00	1336.70	1337.25	1332.52	1334.79	55791	0	30
2018.02.05	20:00:00	1334.79	1341.54	1333.21	1339.34	85988	0	30
2018.02.06	00:00:00	1339.76	1340.83	1335.81	1340.55	49541	0	30
2018.02.06	04:00:00	1340.53	1346.02	1340.53	1343.19	55719	0	30
2018.02.06	08:00:00	1343.27	1344.50	1339.04	1343.10	76710	0	30
2018.02.06	12:00:00	1343.10	1344.60	1333.43	1333.93	85724	0	30
2018.02.06	16:00:00	1333.93	1335.42	1325.92	1327.66	109101	0	30
2018.02.06	20:00:00	1327.66	1329.71	1320.12	1324.19	66343	0	30
2018.02.07	00:00:00	1323.63	1329.47	1323.35	1329.13	29909	0	30
2018.02.07	04:00:00	1329.14	1330.68	1328.24	1329.62	36073	0	30
2018.02.07	08:00:00	1329.61	1332.20	1328.43	1328.54	55577	0	30
2018.02.07	12:00:00	1328.55	1329.09	1321.74	1322.35	58737	0	30
2018.02.07	16:00:00	1322.36	1325.53	1314.76	1315.79	98569	0	30
2018.02.07	20:00:00	1315.79	1318.41	1311.27	1318.22	76332	0	30
2018.02.08	00:00:00	1318.20	1319.10	1314.19	1316.87	28714	0	30
2018.02.08	04:00:00	1316.82	1316.88	1309.63	1311.59	47042	0	30
2018.02.08	08:00:00	1311.57	1313.53	1309.10	1310.19	52471	0	30
2018.02.08	12:00:00	1310.21	1315.48	1306.96	1314.85	68895	0	30
2018.02.08	16:00:00	1314.85	1322.07	1312.30	1319.80	91705	0	30
2018.02.08	20:00:00	1319.77	1320.34	1315.63	1318.66	61754	0	30
2018.02.09	00:00:00	1318.33	1322.59	1317.76	1319.25	25039	0	30
2018.02.09	04:00:00	1319.27	1319.57	1315.95	1317.75	39048	0	30
2018.02.09	08:00:00	1317.74	1320.46	1313.47	1316.06	54057	0	30
2018.02.09	12:00:00	1316.06	1318.01	1313.45	1315.83	63645	0	30
2018.02.09	16:00:00	1315.82	1319.04	1311.02	1312.38	96669	0	30
2018.02.09	20:00:00	1312.45	1317.49	1311.90	1315.96	73784	0	30
2018.02.12	00:00:00	1314.87	1326.65	1314.03	1323.65	13821	0	30
2018.02.12	04:00:00	1323.69	1326.02	1322.19	1323.42	13114	0	30
2018.02.12	08:00:00	1323.44	1324.17	1320.40	1321.24	40093	0	30
2018.02.12	12:00:00	1321.21	1321.74	1316.97	1319.18	44298	0	30
2018.02.12	16:00:00	1319.17	1326.05	1318.55	1324.63	73729	0	30
2018.02.12	20:00:00	1324.62	1325.61	1321.15	1322.32	42291	0	30
2018.02.13	00:00:00	1322.47	1324.82	1321.48	1323.13	22952	0	30
2018.02.13	04:00:00	1323.13	1327.85	1322.33	1326.28	29905	0	30
2018.02.13	08:00:00	1326.28	1329.83	1324.52	1328.51	52070	0	30
2018.02.13	12:00:00	1328.52	1330.91	1325.12	1325.78	50590	0	30
2018.02.13	16:00:00	1325.77	1329.52	1322.81	1327.29	76389	0	30
2018.02.13	20:00:00	1327.25	1329.83	1326.49	1329.16	38783	0	30
2018.02.14	00:00:00	1329.15	1333.76	1329.06	1332.11	19866	0	30
2018.02.14	04:00:00	1332.12	1336.87	1331.90	1334.73	38998	0	30
2018.02.14	08:00:00	1334.74	1334.95	1330.09	1330.28	42864	0	30
2018.02.14	12:00:00	1330.35	1332.26	1317.79	1327.38	52717	0	30
2018.02.14	16:00:00	1327.39	1349.28	1326.68	1349.00	60197	0	30
2018.02.14	20:00:00	1348.99	1355.57	1348.90	1350.22	66893	0	30
2018.02.15	00:00:00	1349.36	1355.02	1349.36	1352.23	30086	0	30
2018.02.15	04:00:00	1352.25	1355.13	1351.84	1354.17	26093	0	30
2018.02.15	08:00:00	1354.17	1357.06	1352.08	1354.56	44561	0	30
2018.02.15	12:00:00	1354.56	1354.71	1348.48	1352.61	51908	0	30
2018.02.15	16:00:00	1352.64	1354.29	1348.56	1351.17	73777	0	30
2018.02.15	20:00:00	1351.18	1355.03	1350.57	1353.04	37509	0	30
2018.02.16	00:00:00	1353.93	1354.77	1352.33	1354.30	20892	0	30
2018.02.16	04:00:00	1354.28	1359.87	1353.87	1358.15	34934	0	30
2018.02.16	08:00:00	1358.14	1361.61	1356.79	1359.89	39427	0	30
2018.02.16	12:00:00	1359.89	1360.48	1353.25	1355.21	51323	0	30
2018.02.16	16:00:00	1355.19	1356.52	1350.98	1353.55	77357	0	30
2018.02.16	20:00:00	1353.54	1353.95	1344.67	1347.03	38827	0	30
2018.02.19	00:00:00	1347.23	1350.88	1346.98	1350.28	21428	0	30
2018.02.19	04:00:00	1350.28	1351.27	1346.17	1346.48	23794	0	30
2018.02.19	08:00:00	1346.49	1349.11	1346.17	1347.20	33606	0	30
2018.02.19	12:00:00	1347.21	1348.72	1345.98	1346.59	32331	0	30
2018.02.19	16:00:00	1346.57	1348.52	1345.74	1346.14	34323	0	30
2018.02.20	00:00:00	1346.37	1348.10	1340.71	1341.40	22101	0	30
2018.02.20	04:00:00	1341.40	1343.01	1340.24	1340.61	24247	0	30
2018.02.20	08:00:00	1340.56	1340.56	1336.50	1337.47	41197	0	30
2018.02.20	12:00:00	1337.48	1340.97	1335.34	1336.31	45317	0	30
2018.02.20	16:00:00	1336.29	1343.11	1329.10	1329.32	83831	0	30
2018.02.20	20:00:00	1329.34	1331.70	1328.33	1329.24	47946	0	30
2018.02.21	00:00:00	1328.97	1330.67	1327.21	1327.87	23684	0	30
2018.02.21	04:00:00	1327.87	1330.36	1325.42	1327.16	32542	0	30
2018.02.21	08:00:00	1327.16	1329.90	1325.08	1329.55	40650	0	30
2018.02.21	12:00:00	1329.55	1329.99	1327.21	1329.89	41576	0	30
2018.02.21	16:00:00	1329.88	1332.86	1325.94	1329.49	71811	0	30
2018.02.21	20:00:00	1329.47	1336.16	1322.29	1324.32	67402	0	30
2018.02.22	00:00:00	1323.89	1327.01	1323.01	1324.71	29912	0	30
2018.02.22	04:00:00	1324.72	1325.07	1322.26	1323.42	27032	0	30
2018.02.22	08:00:00	1323.44	1324.14	1320.85	1322.78	41539	0	30
2018.02.22	12:00:00	1322.76	1326.98	1322.01	1326.93	53780	0	30
2018.02.22	16:00:00	1326.93	1331.83	1325.69	1329.90	68135	0	30
2018.02.22	20:00:00	1329.91	1332.00	1329.70	1331.81	40782	0	30
2018.02.23	00:00:00	1331.23	1332.01	1328.61	1330.74	22003	0	30
2018.02.23	04:00:00	1330.76	1330.90	1326.11	1327.60	24885	0	30
2018.02.23	08:00:00	1327.52	1329.71	1325.72	1327.81	38208	0	30
2018.02.23	12:00:00	1327.80	1331.52	1327.35	1329.07	39571	0	30
2018.02.23	16:00:00	1329.07	1330.47	1326.63	1330.05	56641	0	30
2018.02.23	20:00:00	1330.04	1330.17	1327.97	1328.78	30286	0	30
2018.02.26	00:00:00	1328.04	1335.13	1326.56	1333.64	28379	0	30
2018.02.26	04:00:00	1333.64	1339.67	1333.62	1339.61	31747	0	30
2018.02.26	08:00:00	1339.63	1340.90	1337.76	1340.09	41540	0	30
2018.02.26	12:00:00	1340.09	1340.66	1335.59	1336.21	39442	0	30
2018.02.26	16:00:00	1336.22	1336.35	1330.02	1332.35	53953	0	30
2018.02.26	20:00:00	1332.34	1333.51	1330.69	1333.07	29917	0	30
2018.02.27	00:00:00	1332.78	1336.65	1331.00	1335.67	22685	0	30
2018.02.27	04:00:00	1335.67	1336.33	1331.61	1332.96	25249	0	30
2018.02.27	08:00:00	1332.96	1334.65	1331.32	1333.60	41124	0	30
2018.02.27	12:00:00	1333.60	1334.03	1324.39	1327.93	45256	0	30
2018.02.27	16:00:00	1327.93	1329.76	1313.33	1315.43	88725	0	30
2018.02.27	20:00:00	1315.45	1318.72	1314.89	1318.29	41527	0	30
2018.02.28	00:00:00	1317.76	1318.95	1315.54	1317.53	22585	0	30
2018.02.28	04:00:00	1317.53	1318.29	1316.69	1317.83	25975	0	30
2018.02.28	08:00:00	1317.83	1321.23	1316.84	1320.98	39598	0	30
2018.02.28	12:00:00	1320.99	1321.18	1315.96	1317.40	45373	0	30
2018.02.28	16:00:00	1317.42	1322.40	1315.68	1319.12	60940	0	30
2018.02.28	20:00:00	1319.14	1319.53	1316.14	1317.85	43663	0	30
2018.03.01	00:00:00	1318.08	1319.64	1314.56	1316.06	25058	0	30
2018.03.01	04:00:00	1316.07	1316.35	1313.55	1313.56	25573	0	30
2018.03.01	08:00:00	1313.58	1315.16	1310.27	1310.76	39105	0	30
2018.03.01	12:00:00	1310.72	1311.96	1304.57	1310.25	41615	0	30
2018.03.01	16:00:00	1310.25	1312.81	1302.69	1309.59	90509	0	30
2018.03.01	20:00:00	1309.69	1321.08	1303.81	1316.75	88823	0	30
2018.03.02	00:00:00	1316.88	1318.26	1315.15	1317.65	21969	0	30
2018.03.02	04:00:00	1317.68	1319.04	1315.69	1318.31	30601	0	30
2018.03.02	08:00:00	1318.32	1318.58	1315.61	1316.31	46421	0	30
2018.03.02	12:00:00	1316.31	1325.10	1316.16	1324.89	62698	0	30
2018.03.02	16:00:00	1324.89	1325.32	1317.45	1320.51	75391	0	30
2018.03.02	20:00:00	1320.51	1323.65	1319.97	1322.17	44740	0	30
2018.03.05	00:00:00	1323.68	1326.54	1320.94	1325.84	25451	0	30
2018.03.05	04:00:00	1325.84	1327.04	1325.00	1326.21	29282	0	30
2018.03.05	08:00:00	1326.22	1327.66	1324.54	1325.58	46741	0	30
2018.03.05	12:00:00	1325.59	1326.46	1321.32	1321.44	39349	0	30
2018.03.05	16:00:00	1321.45	1322.92	1318.45	1319.17	86429	0	30
2018.03.05	20:00:00	1319.17	1320.48	1317.43	1320.16	42789	0	30
2018.03.06	00:00:00	1319.68	1323.00	1319.60	1322.54	21702	0	30
2018.03.06	04:00:00	1322.54	1324.07	1321.45	1322.92	23158	0	30
2018.03.06	08:00:00	1322.93	1324.48	1320.42	1324.13	43092	0	30
2018.03.06	12:00:00	1324.13	1332.15	1323.83	1332.03	60897	0	30
2018.03.06	16:00:00	1332.05	1338.40	1329.73	1332.74	90345	0	30
2018.03.06	20:00:00	1332.80	1336.04	1332.16	1334.42	39665	0	30
2018.03.07	00:00:00	1337.97	1340.37	1334.13	1334.23	34929	0	30
2018.03.07	04:00:00	1334.23	1336.33	1332.03	1332.66	33046	0	30
2018.03.07	08:00:00	1332.64	1335.15	1331.17	1333.27	43211	0	30
2018.03.07	12:00:00	1333.29	1333.67	1329.32	1331.21	46766	0	30
2018.03.07	16:00:00	1331.20	1331.48	1322.62	1325.68	78373	0	30
2018.03.07	20:00:00	1325.68	1327.84	1322.05	1325.32	42811	0	30
2018.03.08	00:00:00	1325.22	1327.33	1323.53	1326.81	22712	0	30
2018.03.08	04:00:00	1326.80	1328.04	1326.57	1326.83	23472	0	30
2018.03.08	08:00:00	1326.83	1328.92	1324.46	1325.11	40347	0	30
